1
0,998026924
0,992116263
0,982292511
0,968595602
0,951080741
0,929818194
0,904892997
0,876404624
0,844466592
0,809206004
0,770763052
0,729290456
0,68495286
0,637926183
0,588396917
0,536561394
0,482625004
0,426801389
0,369311593
0,31038319
0,250249384
0,189148091
0,127320992
0,065012586
0,002469221
-0,060061881
-0,122333593
-0,184099867
-0,245116695
-0,305143082
-0,363941986
-0,421281262
-0,47693457
-0,530682272
-0,582312295
-0,631620967
-0,678413817
-0,722506346
-0,763724747
-0,801906594
-0,836901475
-0,868571589
-0,896792284
-0,921452548
-0,94245544
-0,959718478
-0,973173954
-0,982769201
-0,988466799
-0,990244717
-0,988096402
-0,982030794
-0,972072294
-0,958260663
-0,940650861
-0,919312828
-0,894331204
-0,865804993
-0,833847171
-0,798584233
-0,760155697
-0,718713543
-0,674421621
-0,627454992
-0,577999243
-0,526249746
-0,472410891
-0,416695272
-0,359322851
-0,300520086
-0,240519038
-0,179556451
-0,117872821
-0,055711443
0,006682549
0,069063149
0,131184449
0,192801612
0,253671836
0,313555312
0,37221617
0,429423408
0,484951805
0,538582807
0,590105385
0,639316873
0,68602376
0,730042455
0,771200009
0,809334793
0,844297137
0,875949917
0,90416909
0,928844188
0,949878745
0,967190676
0,9807126
0,990392102
0,996191936
0,99809017
0,996080268
0,990171115
0,980386975
0,966767396
0,949367051
0,928255513
0,903516985
0,875249961
0,843566834
0,808593453
0,770468618
0,729343535
0,685381213
0,638755822
0,589651999
0,538264121
0,484795535
0,429457751
0,372469609
0,314056414
0,254449042
0,193883033
0,132597654
0,070834959
0,008838835
-0,053145969
-0,114874801
-0,176104071
-0,236592219
-0,296100661
-0,354394732
-0,411244612
-0,466426232
-0,519722157
-0,570922441
-0,619825457
-0,666238689
-0,709979488
-0,750875797
-0,788766821
-0,823503662
-0,854949908
-0,88298216
-0,907490526
-0,928379045
-0,945566065
-0,958984564
-0,96858241
-0,974322564
-0,976183221
-0,974157899
-0,968255453
-0,958500044
-0,944931039
-0,927602848
-0,906584713
-0,881960428
-0,853828004
-0,822299284
-0,787499494
-0,749566749
-0,708651507
-0,664915965
-0,618533428
-0,569687612
-0,518571925
-0,465388696
-0,41034838
-0,353668721
-0,295573893
-0,236293617
-0,176062248
-0,115117855
-0,053701275
0,007944834
0,069576951
0,130951656
0,191826588
0,251961401
0,311118716
0,36906505
0,425571744
0,48041586
0,53338106
0,584258461
0,632847454
0,678956496
0,722403864
0,763018371
0,800640038
0,835120722
0,8663247
0,894129203
0,918424895
0,939116304
0,956122194
0,969375886
0,978825514
0,984434228
0,98618034
0,9840574
0,978074224
0,968254854
0,954638458
0,937279175
0,9162459
0,891622004
0,863505004
0,83200618
0,797250125
0,759374257
0,718528271
0,674873547
0,628582511
0,579837949
0,52883229
0,475766838
0,420850981
0,364301358
0,306341009
0,247198488
0,187106961
0,126303288
0,065027084
0,003519775
-0,057976355
-0,119219124
-0,179967402
-0,239982065
-0,299026939
-0,356869731
-0,413282944
-0,468044774
-0,520939984
-0,571760754
-0,620307495
-0,666389642
-0,709826396
-0,750447442
-0,788093614
-0,822617526
-0,853884146
-0,88177133
-0,906170299
-0,926986068
-0,944137815
-0,957559199
-0,967198619
-0,973019413
-0,975
-0,973133964
-0,967430075
-0,957912249
-0,944619453
-0,927605549
-0,906939077
-0,882702978
-0,854994271
-0,823923662
-0,789615106
-0,752205314
-0,711843212
-0,66868935
-0,622915268
-0,574702813
-0,524243424
-0,471737369
-0,417392958
-0,361425716
-0,304057533
-0,245515785
-0,186032439
-0,125843131
-0,06518624
-0,004301948
0,056568715
0,117184817
0,177306473
0,236695799
0,295117842
0,352341513
0,408140494
0,462294133
0,514588312
0,56481629
0,61277952
0,658288427
0,70116316
0,741234292
0,778343495
0,812344155
0,843101953
0,870495392
0,89441627
0,914770111
0,931476529
0,944469545
0,953697844
0,959124975
0,96072949
0,95850503
0,95246034
0,94261924
0,929020519
0,911717786
0,890779252
0,866287458
0,838338948
0,807043884
0,772525606
0,73492015
0,694375698
0,651052003
0,605119743
0,556759858
0,506162825
0,453527907
0,399062367
0,342980645
0,285503513
0,226857203
0,167272509
0,106983879
0,04622849
-0,014754691
-0,075725852
-0,136445277
-0,196674296
-0,256176227
-0,314717305
-0,372067609
-0,428001967
-0,482300841
-0,534751195
-0,585147334
-0,633291712
-0,678995713
-0,72208039
-0,762377173
-0,799728528
-0,833988578
-0,865023678
-0,892712938
-0,916948696
-0,937636943
-0,954697689
-0,968065278
-0,97768864
-0,983531493
-0,985572484
-0,983805265
-0,978238519
-0,968895924
-0,95581605
-0,93905221
-0,918672245
